"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","mean_attendance","work_regularity","workLoad","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"147","147",28,"0","Travel_Rarely","Research & Development",7,"3","Medical","Male","3","Healthcare Representative","Divorced",119570,2,13,"0",10,2,10,1,8,13,6.19275423728814,"2","0","3","1","3","2","3"
"148","148",25,"1","Travel_Rarely","Research & Development",5,"2","Life Sciences","Female","3","Laboratory Technician","Married",26600,6,13,"0",6,3,2,0,2,13,6.47245762711864,"2","0","1","1","3","3","3"
"149","149",52,"0","Travel_Rarely","Research & Development",26,"2","Life Sciences","Female","2","Sales Representative","Married",33750,3,21,"0",28,2,5,0,4,6,8.19506172839506,"0","0","4","3","3","2","4"
"150","150",45,"0","Travel_Rarely","Research & Development",2,"3","Medical","Female","1","Sales Executive","Married",50980,4,14,"1",8,4,2,0,2,12,6.78759493670886,"1","0","1","4","2","3","3"
"151","151",52,"0","Travel_Rarely","Research & Development",12,"3","Medical","Male","2","Research Scientist","Married",48780,3,11,"1",31,3,5,1,4,14,7.30195744680851,"1","0","4","4","1","3","3"
"152","152",42,"0","Travel_Frequently","Sales",10,"3","Marketing","Female","2","Healthcare Representative","Divorced",28370,3,13,"1",19,0,5,0,2,16,6.82227467811159,"1","0","1","3","3","2","3"
"153","153",30,"0","Travel_Rarely","Sales",25,"3","Marketing","Male","1","Sales Executive","Single",24060,3,20,"1",11,5,5,0,2,19,7.32286956521739,"1","0","3","4","3","3","4"
"154","154",60,"0","Travel_Rarely","Research & Development",10,"3","Life Sciences","Female","1","Manufacturing Director","Married",22690,6,18,"1",33,4,29,11,10,17,6.16431034482759,"2","0","1","1","1","3","3"
"155","155",46,"0","Travel_Rarely","Sales",19,"4","Marketing","Female","1","Sales Executive","Divorced",41080,3,14,"0",19,5,10,0,8,12,7.61067510548523,"0","0","3","3","2","2","3"
"156","156",42,"0","Travel_Frequently","Research & Development",18,"4","Technical Degree","Male","4","Sales Executive","Married",132060,1,13,"2",7,2,6,0,4,11,6.59529411764706,"2","0","4","4","4","3","3"
"157","157",24,"1","Travel_Rarely","Research & Development",27,"2","Medical","Male","1","Research Scientist","Single",104220,2,17,"1",6,0,5,1,4,13,10.6491525423729,"0","2","1","2","3","2","3"
"158","158",34,"1","Travel_Frequently","Research & Development",5,"3","Medical","Male","2","Research Scientist","Divorced",137440,1,20,"1",3,3,2,1,0,22,6.20440528634361,"2","0","4","3","2","3","4"
"159","159",38,"0","Travel_Frequently","Sales",3,"3","Marketing","Female","2","Sales Executive","Married",49070,2,11,"1",1,3,1,0,0,12,8.59236286919831,"0","2","4","4","3","3","3"
"160","160",40,"0","Travel_Rarely","Sales",26,"4","Marketing","Female","1","Sales Executive","Married",34820,1,18,"1",21,2,20,1,12,19,6.00117391304348,"2","0","3","3","3","2","3"
"161","161",26,"0","Travel_Rarely","Research & Development",3,"2","Medical","Female","4","Healthcare Representative","Divorced",24360,2,24,"0",3,2,3,0,2,22,6.28185022026432,"2","0","1","4","1","4","4"
"162","162",30,"0","Non-Travel","Research & Development",15,"3","Medical","Female","2","Sales Executive","Married",23800,5,18,"3",9,2,5,1,4,15,7.90547008547009,"0","0","3","4","1","2","3"
"163","163",29,"0","Travel_Rarely","Research & Development",8,"3","Medical","Female","3","Manufacturing Director","Married",194310,2,11,"0",10,3,10,0,7,7,7.17578512396694,"1","0","2","3","3","3","3"
"164","164",29,"1","Travel_Rarely","Research & Development",19,"4","Life Sciences","Male","3","Research Scientist","Married",17900,6,16,"1",6,4,2,1,1,12,6.65147679324895,"1","0","3","2","4","2","3"
"165","165",19,"1","Travel_Rarely","Research & Development",4,"3","Medical","Male","1","Sales Executive","Single",76440,2,15,"2",1,2,1,0,0,15,7.90628205128205,"0","0","1","4","4","3","3"
"166","166",30,"0","Non-Travel","Research & Development",2,"4","Life Sciences","Female","3","Research Scientist","Married",51310,1,15,"1",10,2,9,7,8,10,6.71887029288703,"1","0","3","1","3","3","3"
"167","167",57,"0","Travel_Rarely","Research & Development",2,"2","Life Sciences","Male","4","Research Scientist","Divorced",63060,4,12,"1",32,3,1,0,0,18,6.29064935064935,"2","0","1","4","2","3","3"
"168","168",50,"0","Travel_Rarely","Sales",10,"4","Life Sciences","Female","3","Manager","Married",47870,1,12,"0",28,3,27,15,7,6,7.1780658436214,"1","0","2","3","3","3","3"
"169","169",30,"0","Non-Travel","Sales",10,"2","Life Sciences","Male","3","Laboratory Technician","Single",188800,1,22,"1",12,3,11,6,7,9,6.28620833333333,"2","0","3","4","2","3","4"
"170","170",60,"0","Travel_Frequently","Research & Development",16,"3","Life Sciences","Female","4","Laboratory Technician","Married",23390,5,20,"0",22,4,18,13,11,18,7.21844155844156,"1","0","3","1","4","3","4"
"171","171",47,"0","Travel_Rarely","Research & Development",1,"3","Technical Degree","Male","5","Manufacturing Director","Divorced",135700,6,16,"2",20,2,5,0,4,19,7.80913043478261,"0","0","1","4","3","2","3"
"172","172",46,"0","Travel_Rarely","Sales",4,"1","Technical Degree","Male","1","Laboratory Technician","Married",67120,7,21,"1",26,3,3,0,1,7,6.805,"1","0","1","3","1","2","4"
"173","173",35,"0","Travel_Rarely","Research & Development",15,"2","Medical","Female","2","Laboratory Technician","Single",54060,1,12,"1",6,2,5,4,3,15,6.48405982905983,"2","0","4","3","3","3","3"
"174","174",54,"0","Travel_Rarely","Research & Development",2,"4","Medical","Male","2","Human Resources","Single",89380,8,11,"3",19,2,1,0,0,8,7.65103734439834,"0","0","3","3","3","3","3"
"175","175",34,"0","Travel_Rarely","Sales",8,"2","Life Sciences","Male","1","Laboratory Technician","Divorced",24390,4,11,"2",14,2,7,5,7,15,7.58619658119658,"0","0","4","3","3","4","3"
"176","176",46,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Male","1","Healthcare Representative","Married",88370,3,18,"0",15,3,3,1,2,15,9.17944444444444,"0","2","3","4","3","2","3"
"177","177",31,"0","Travel_Rarely","Research & Development",7,"3","Life Sciences","Male","2","Research Director","Divorced",53430,2,14,"1",13,3,13,0,8,13,6.37792372881356,"2","0","3","2","4","3","3"
"178","178",33,"1","Travel_Rarely","Research & Development",10,"3","Life Sciences","Female","4","Research Director","Married",67280,8,22,"0",15,2,7,7,7,15,8.47773504273504,"0","1","2","3","4","2","4"
"179","179",33,"1","Travel_Rarely","Sales",5,"4","Marketing","Male","2","Research Director","Divorced",66520,8,25,"0",8,5,4,1,3,5,6.96504098360656,"1","0","1","4","3","3","4"
"180","180",30,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Male","1","Sales Executive","Single",48500,1,12,"1",4,4,3,1,2,8,6.4750622406639,"2","0","4","2","3","3","3"
"181","181",35,"0","Travel_Rarely","Research & Development",12,"2","Medical","Female","2","Sales Representative","Married",28090,5,23,"1",10,2,8,0,0,7,8.87628099173554,"0","2","4","3","3","1","4"
"182","182",31,"1","Travel_Frequently","Research & Development",22,"2","Medical","Female","2","Sales Executive","Married",56890,4,15,"2",12,2,1,0,0,21,6.58828947368421,"2","0","1","3","3","2","3"
"183","183",34,"1","Travel_Frequently","Sales",17,"1","Marketing","Male","1","Research Director","Divorced",20010,10,22,"1",11,5,3,0,2,12,10.995611814346,"0","2","2","1","3","4","4"
"184","184",42,"0","Travel_Frequently","Research & Development",2,"4","Medical","Female","1","Research Scientist","Married",29770,5,15,"3",8,3,2,2,0,13,7.81059322033898,"0","0","2","3","3","2","3"
"185","185",36,"0","Non-Travel","Research & Development",3,"4","Medical","Male","1","Research Scientist","Single",40250,2,11,"0",10,3,10,9,7,5,7.22934426229508,"1","0","2","4","2","3","3"
"186","186",22,"1","Travel_Frequently","Research & Development",7,"3","Medical","Female","2","Laboratory Technician","Single",37850,6,13,"2",4,2,2,1,2,15,6.41931623931624,"2","0","3","3","3","3","3"
"187","187",48,"0","Travel_Rarely","Research & Development",6,"3","Medical","Male","1","Laboratory Technician","Married",108540,3,14,"1",14,6,9,6,7,18,6.77935064935065,"1","0","2","4","3","3","3"
"188","188",55,"0","Travel_Rarely","Research & Development",1,"3","Medical","Female","1","Sales Executive","Single",120310,4,11,"0",37,5,10,7,7,15,7.39081196581197,"0","0","1","2","3","3","3"
"189","189",41,"0","Non-Travel","Research & Development",3,"2","Life Sciences","Female","2","Research Scientist","Single",99360,8,17,"1",16,2,14,1,10,19,6.19221739130435,"2","0","4","4","3","2","3"
"190","190",35,"0","Travel_Rarely","Research & Development",22,"3","Medical","Female","1","Sales Representative","Married",29660,10,18,"0",15,2,11,6,9,16,6.01454935622318,"2","0","2","3","3","2","3"
"191","191",40,"0","Travel_Rarely","Research & Development",15,"3","Life Sciences","Female","2","Laboratory Technician","Single",25710,8,14,"0",22,1,20,5,13,5,7.30155737704918,"1","0","2","3","3","3","3"
"192","192",39,"0","Travel_Frequently","Research & Development",12,"1","Medical","Male","1","Research Scientist","Married",99910,2,16,"1",8,3,8,0,7,7,7.06202479338843,"1","0","3","3","3","3","3"
"193","193",31,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Male","3","Research Director","Single",61420,5,13,"2",10,2,6,0,5,7,8.72454545454545,"0","2","2","4","4","2","3"
"194","194",42,"0","Travel_Rarely","Research & Development",5,"3","Medical","Male","3","Sales Executive","Married",53900,2,14,"0",10,3,10,5,8,13,10.8078389830508,"0","2","4","1","2","3","3"
"195","195",45,"0","Travel_Rarely","Research & Development",2,"1","Medical","Female","4","Sales Executive","Married",44040,1,23,"0",9,2,8,3,7,23,7.41026548672566,"0","0","4","2","4","3","4"
"197","197",29,"0","Travel_Rarely","Research & Development",5,"3","Medical","Male","1","Research Scientist","Divorced",51300,5,11,"0",8,3,3,1,2,21,7.39298245614035,"0","0","4","4","4","2","3"
"198","198",33,"0","Travel_Rarely","Research & Development",16,"3","Medical","Female","1","Laboratory Technician","Divorced",20900,5,16,"0",10,2,6,0,5,8,7.40282157676349,"0","0","1","3","3","3","3"
"199","199",31,"0","Travel_Rarely","Research & Development",2,"4","Life Sciences","Female","1","Sales Executive","Divorced",29090,10,14,"2",10,2,5,0,1,15,6.71153846153846,"1","0","3","4","2","3","3"
"200","200",18,"1","Travel_Frequently","Research & Development",2,"3","Technical Degree","Male","1","Sales Executive","Single",34680,2,18,"2",0,4,0,0,0,8,9.23,"0","2","2","2","3","4","3"
"201","201",40,"0","Non-Travel","Research & Development",1,"4","Technical Degree","Female","2","Laboratory Technician","Divorced",30680,4,19,"0",20,3,1,0,1,10,6.88054393305439,"1","0","3","1","3","2","3"
"202","202",41,"0","Non-Travel","Research & Development",23,"3","Life Sciences","Male","2","Manufacturing Director","Single",26700,3,15,"2",10,2,8,0,7,19,9.29226086956522,"0","2","1","3","3","2","3"
"203","203",26,"0","Travel_Rarely","Research & Development",9,"4","Medical","Male","3","Healthcare Representative","Divorced",26930,6,17,"3",8,3,0,0,0,20,6.0161135371179,"2","0","1","3","3","2","3"
"204","204",35,"0","Travel_Rarely","Research & Development",16,"4","Medical","Male","2","Human Resources","Single",95260,2,15,"0",5,2,5,0,3,21,6.32605263157895,"2","0","1","3","3","2","3"
"205","205",34,"0","Travel_Rarely","Research & Development",26,"3","Medical","Male","1","Laboratory Technician","Single",52370,2,19,"1",10,3,10,5,7,12,6.40632911392405,"2","0","4","4","3","2","3"
"206","206",26,"1","Travel_Rarely","Sales",1,"3","Marketing","Female","2","Manufacturing Director","Single",24260,2,22,"0",1,3,1,0,0,16,8.75158798283262,"0","2","3","4","1","1","4"
"207","207",37,"0","Travel_Rarely","Research & Development",8,"1","Life Sciences","Male","1","Sales Executive","Single",41930,5,16,"1",12,5,6,1,2,9,7.389875,"1","0","2","4","4","3","3"
"208","208",46,"0","Travel_Frequently","Research & Development",4,"1","Medical","Male","5","Human Resources","Married",29110,6,13,"0",28,3,2,1,2,21,6.19583333333333,"2","0","1","3","2","3","3"
"209","209",41,"0","Travel_Rarely","Research & Development",24,"1","Life Sciences","Male","1","Research Director","Married",26610,8,14,"1",22,2,18,11,8,10,7.70594142259414,"0","0","2","1","3","3","3"
"210","210",37,"0","Non-Travel","Research & Development",7,"2","Medical","Male","1","Sales Executive","Divorced",20280,2,16,"1",9,3,9,7,7,8,7.50651452282158,"0","0","1","2","3","3","3"
"212","212",32,"1","Non-Travel","Research & Development",7,"2","Life Sciences","Female","2","Research Director","Married",32980,9,22,"0",6,4,4,1,2,8,5.99319502074689,"2","0","4","3","3","2","4"
"213","213",24,"0","Travel_Frequently","Sales",22,"3","Life Sciences","Female","1","Healthcare Representative","Married",29350,1,14,"2",3,5,2,2,1,7,6.03070247933884,"2","0","4","4","3","2","3"
"214","214",38,"0","Travel_Rarely","Research & Development",5,"3","Life Sciences","Female","1","Research Scientist","Married",154270,4,16,"1",18,2,1,0,0,10,6.02037656903766,"2","0","3","3","3","3","3"
"215","215",37,"0","Travel_Rarely","Research & Development",1,"4","Technical Degree","Female","5","Research Scientist","Married",39440,7,11,"2",8,3,6,4,3,12,6.89919831223629,"1","0","2","2","2","3","3"
"216","216",49,"0","Travel_Rarely","Sales",21,"1","Life Sciences","Male","1","Sales Executive","Divorced",40110,2,18,"2",31,2,31,0,9,8,10.7813692946058,"0","2","4","3","3","1","3"
"217","217",24,"0","Travel_Rarely","Sales",1,"3","Marketing","Female","1","Sales Executive","Married",34070,2,15,"2",6,2,6,1,4,18,8.98329004329004,"0","2","2","4","3","2","3"
"218","218",26,"0","Travel_Rarely","Research & Development",19,"4","Technical Degree","Female","4","Sales Executive","Married",119940,2,14,"1",6,6,5,1,4,7,7.38338842975207,"1","0","1","2","4","3","3"
"219","219",24,"0","Travel_Rarely","Sales",7,"3","Medical","Female","1","Laboratory Technician","Married",12320,2,12,"0",1,4,1,0,0,17,6.82340517241379,"1","0","4","2","3","1","3"
"220","220",50,"0","Travel_Frequently","Sales",2,"2","Marketing","Male","1","Sales Executive","Married",29600,2,14,"3",32,2,32,10,7,5,6.78877049180328,"1","0","1","2","3","3","3"
"221","221",25,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Male","1","Research Scientist","Married",190940,2,16,"0",7,3,7,0,6,22,7.40947136563877,"1","0","2","3","3","2","3"
"222","222",24,"1","Travel_Frequently","Research & Development",2,"3","Medical","Male","2","Research Scientist","Married",39190,2,21,"0",6,3,6,1,2,3,10.8255284552846,"0","2","1","3","3","3","4"
"223","223",30,"1","Travel_Frequently","Research & Development",9,"3","Other","Male","2","Healthcare Representative","Married",68250,2,14,"0",1,2,1,0,0,16,6.87763948497854,"1","0","2","1","4","3","3"
"224","224",34,"0","Travel_Rarely","Sales",6,"2","Life Sciences","Male","4","Research Director","Married",102480,2,12,"1",6,4,6,1,3,18,8.9065367965368,"0","2","2","4","3","3","3"
"225","225",31,"1","Travel_Rarely","Research & Development",9,"1","Medical","Female","1","Sales Representative","Divorced",189470,3,12,"2",9,2,3,1,2,10,6.68351464435146,"1","0","2","1","1","2","3"
"226","226",35,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","5","Sales Executive","Single",24960,5,17,"3",9,3,3,0,2,10,7.92451882845188,"0","0","1","4","3","3","3"
"227","227",31,"0","Travel_Rarely","Sales",1,"3","Marketing","Female","2","Sales Executive","Divorced",64650,5,17,"0",13,3,7,5,7,15,6.3107264957265,"2","0","1","4","4","3","3"
"228","228",27,"0","Travel_Rarely","Sales",22,"4","Medical","Male","1","Sales Representative","Divorced",22060,1,14,"1",6,4,5,0,3,10,7.88803347280335,"0","0","1","3","2","3","3"
"229","229",37,"0","Travel_Rarely","Sales",9,"4","Marketing","Female","2","Laboratory Technician","Married",20860,5,14,"0",17,3,3,1,0,6,8.88320987654321,"0","2","4","3","2","3","3"
"230","230",20,"0","Travel_Rarely","Research & Development",17,"4","Medical","Female","1","Sales Representative","Single",22930,2,13,"2",1,3,1,0,0,7,7.0899173553719,"1","0","4","2","4","1","3"
"231","231",42,"0","Travel_Rarely","Research & Development",28,"4","Life Sciences","Female","2","Manufacturing Director","Married",26450,2,15,"0",10,5,10,2,2,14,7.49093617021277,"0","0","3","4","3","3","3"
"232","232",43,"0","Travel_Rarely","Research & Development",10,"5","Technical Degree","Female","2","Sales Executive","Divorced",26830,5,11,"0",21,3,1,0,0,4,8.6854693877551,"0","2","2","4","2","3","3"
"233","233",38,"0","Travel_Rarely","Human Resources",2,"4","Medical","Male","1","Human Resources","Single",20140,4,17,"1",8,5,0,0,0,7,6.80214876033058,"1","0","3","1","2","4","3"
"234","234",43,"0","Travel_Frequently","Sales",4,"3","Medical","Female","2","Healthcare Representative","Divorced",34190,4,11,"1",10,5,8,4,7,6,9.12633744855967,"0","2","4","3","3","3","3"
"235","235",48,"0","Travel_Rarely","Research & Development",8,"1","Medical","Male","2","Laboratory Technician","Married",53760,8,13,"1",21,3,3,0,2,12,7.01700421940928,"1","0","4","1","1","4","3"
"236","236",44,"0","Travel_Rarely","Sales",29,"4","Marketing","Male","2","Sales Executive","Single",19510,5,22,"3",10,4,2,0,2,21,6.70399122807018,"1","0","1","3","4","4","4"
"237","237",34,"0","Travel_Rarely","Research & Development",13,"4","Life Sciences","Female","1","Laboratory Technician","Divorced",23410,2,20,"2",8,3,8,0,6,16,8.40171673819743,"0","1","3","3","3","2","4"
"238","238",27,"1","Travel_Rarely","Sales",27,"3","Life Sciences","Male","2","Research Scientist","Divorced",22930,1,18,"0",5,0,4,0,2,10,6.48271966527197,"2","0","3","1","3","3","3"
"239","239",21,"0","Travel_Rarely","Sales",16,"2","Life Sciences","Male","3","Sales Executive","Single",87260,2,11,"1",3,2,3,1,2,19,7.23330434782609,"1","0","3","3","3","1","3"
"240","240",44,"0","Travel_Rarely","Research & Development",2,"2","Life Sciences","Male","1","Laboratory Technician","Married",40110,5,14,"1",26,2,2,0,1,18,8.69034632034632,"0","2","4","4","4","3","3"
"241","241",22,"0","Travel_Rarely","Research & Development",2,"2","Medical","Female","2","Laboratory Technician","Married",195450,1,14,"0",3,3,2,2,2,22,6.03726872246696,"2","0","1","3","3","2","3"
"242","242",33,"0","Travel_Rarely","Sales",13,"4","Marketing","Female","2","Manufacturing Director","Divorced",45680,1,18,"1",6,2,5,1,2,14,7.282,"1","0","3","3","3","3","3"
